# www.neaspec.com
# Scan:	 	Fourier Scan
# Project:	 	2025.05.31. hBN stepscan stability
# Description:	 	thin-hBN-nanoFTIR-s4
# Date:	 	05/31/2025 20:05:06
# Reference:	 	05/31/2025 20:00:09 thin-hBN-nanoFTIR-siref
# Scanner Center Position (X, Y):	[µm]	53.12	47.63	 
# Rotation:	[°]	0	 	 
# Scan Area (X, Y, Z):	[µm]	0.000	0.000	0.000
# Pixel Area (X, Y, Z):	[px]	1	1	600
# Interferometer:		 	 	 
# Interferometer Center/Distance:	[µm]	470.000	490.000	 
# Averaging:	 	16	 	 
# Integration time:	[ms]	7	 	 
# Wavenumber Scaling:	 	0.999295	 	 
# Laser Source:	 	Synchrotron B	
# Detector:	 	R
# Target Wavelength:	[µm]		 	 
# Demodulation Mode:	 	Fourier
# Tip Frequency:	[Hz]	59,656.965	 	 
# Tip Amplitude:	[mV]	147.000	 	 
# Tapping Amplitude:	[nm]	81.779	 	 
# Modulation Frequency:	[Hz]	0.000	 	 
# Modulation Amplitude:	[mV]	0.000	 	 
# Modulation Offset:	[mV]	0.000	 	 
# Setpoint:	[%]	75.25	 	 
# Regulator (P, I, D):	 	1.662965	1.974723	1.000000
# Tip Potential:	[mV]	0.000	 	 
# M1A Scaling:	[nm/V]	1.520	 	 
# M1A Cantilever Factor:	 	1.372	 	 
# Q-Factor:	 	220.6	 	 
# Transmission Sync:	 		 	 
# Version:	 	2.1.12235.0
Row	Column	Omega	Wavenumber	O0A	O0P	O1A	O1P	O2A	O2P	O3A	O3P	O4A	O4P	O5A	O5P	
0	0	0	0	0.49361965	3.1415925	0	0	0.08063872	3.1415918	0	0	0	0	0	0	
0	0	1	2.5492221264030612	0.5222064	-3.0885677	0	0	0.07812448	-0.8878642	0	0	0	0	0	0	
0	0	2	5.0984442528061225	0.62538135	-3.13816	0	0	0.08635794	-0.79708886	0	0	0	0	0	0	
0	0	3	7.647666379209183	1.0282559	2.7016258	0	0	0.10180338	-0.8814466	0	0	0	0	0	0	
0	0	4	10.196888505612245	2.77433	-0.7230391	0	0	0.1269717	-0.9847554	0	0	0	0	0	0	
0	0	5	12.746110632015307	1.790942	-1.5681373	0	0	0.16883276	-1.0636894	0	0	0	0	0	0	
0	0	6	15.295332758418366	2.7566302	-1.6193867	0	0	0.24332653	-1.0572972	0	0	0	0	0	0	
0	0	7	17.844554884821427	6.4844904	-0.9695473	0	0	0.34732506	-0.81935334	0	0	0	0	0	0	
0	0	8	20.39377701122449	3.571022	0.4662545	0	0	0.34745863	-0.52342105	0	0	0	0	0	0	
0	0	9	22.942999137627552	1.4893377	0.7022009	0	0	0.33096766	-0.5637817	0	0	0	0	0	0	
0	0	10	25.492221264030615	0.6831909	0.6091235	0	0	0.38983905	-0.6978185	0	0	0	0	0	0	
0	0	11	28.041443390433674	0.3477785	-0.40035364	0	0	0.54035753	-0.77322453	0	0	0	0	0	0	
0	0	12	30.590665516836733	0.9467125	-1.1188443	0	0	0.8635382	-0.71138483	0	0	0	0	0	0	
0	0	13	33.139887643239796	2.154811	-0.6463605	0	0	1.4748577	-0.28703827	0	0	0	0	0	0	
0	0	14	35.689109769642855	2.028299	0.16727221	0	0	1.4191154	0.44314498	0	0	0	0	0	0	
0	0	15	38.23833189604592	1.3044372	0.47666928	0	0	0.989681	0.65003616	0	0	0	0	0	0	
0	0	16	40.78755402244898	0.8598847	0.49498737	0	0	0.8491332	0.5552383	0	0	0	0	0	0	
0	0	17	43.33677614885204	0.60451883	0.242812	0	0	0.94854355	0.4150513	0	0	0	0	0	0	
0	0	18	45.885998275255105	0.64611524	-0.25800478	0	0	1.3139536	0.47872716	0	0	0	0	0	0	
0	0	19	48.435220401658164	1.0744028	-0.30361998	0	0	1.4450603	0.9044418	0	0	0	0	0	0	
0	0	20	50.98444252806123	1.2729555	0.1296651	0	0	1.107242	1.020104	0	0	0	0	0	0	
0	0	21	53.53366465446429	1.0112293	0.415953	0	0	1.0574673	0.89389384	0	0	0	0	0	0	
0	0	22	56.08288678086735	0.7593868	0.45646006	0	0	1.1847255	0.8586726	0	0	0	0	0	0	
0	0	23	58.63210890727041	0.6118517	0.32325423	0	0	1.2872202	0.9466147	0	0	0	0	0	0	
0	0	24	61.181331033673466	0.59056395	0.09682084	0	0	1.2350287	1.0593327	0	0	0	0	0	0	
0	0	25	63.73055316007653	0.69759774	-0.009546122	0	0	1.0598174	1.085367	0	0	0	0	0	0	
0	0	26	66.27977528647959	0.7875368	0.13194689	0	0	0.8833556	0.9515092	0	0	0	0	0	0	
0	0	27	68.82899741288266	0.69567597	0.28985623	0	0	0.8356138	0.66489136	0	0	0	0	0	0	
0	0	28	71.37821953928571	0.5678459	0.24963807	0	0	0.98967886	0.43944916	0	0	0	0	0	0	
0	0	29	73.92744166568878	0.5194581	0.06900504	0	0	1.199725	0.47235885	0	0	0	0	0	0	
0	0	30	76.47666379209184	0.5568363	-0.104594305	0	0	1.125127	0.65624684	0	0	0	0	0	0	
0	0	31	79.0258859184949	0.6511604	-0.16733918	0	0	0.78007746	0.64578575	0	0	0	0	0	0	
0	0	32	81.57510804489796	0.744178	-0.10198215	0	0	0.6057795	0.16371937	0	0	0	0	0	0	
0	0	33	84.12433017130101	0.76430357	0.021443184	0	0	0.81378645	-0.22759943	0	0	0	0	0	0	
0	0	34	86.67355229770408	0.7098323	0.10384742	0	0	1.1107614	-0.2063799	0	0	0	0	0	0	
0	0	35	89.22277442410716	0.6303963	0.09623851	0	0	1.2232333	-0.008472091	0	0	0	0	0	0	
0	0	36	91.77199655051021	0.5685137	-0.030360395	0	0	1.0631461	0.17192361	0	0	0	0	0	0	
0	0	37	94.32121867691328	0.59385943	-0.2689203	0	0	0.77471673	0.16308652	0	0	0	0	0	0	
0	0	38	96.87044080331633	0.7763174	-0.38998696	0	0	0.58895916	-0.24532266	0	0	0	0	0	0	
0	0	39	99.4196629297194	0.9726261	-0.27308264	0	0	0.824524	-0.8014794	0	0	0	0	0	0	
0	0	40	101.96888505612246	1.0416845	-0.119581	0	0	1.6691501	-0.8238	0	0	0	0	0	0	
0	0	41	104.51810718252551	1.0481213	-0.020376747	0	0	2.8350284	-0.10899576	0	0	0	0	0	0	
0	0	42	107.06732930892858	1.0527014	0.04666541	0	0	1.8444871	0.65017915	0	0	0	0	0	0	
0	0	43	109.61655143533163	1.0576084	0.12239538	0	0	0.9741604	0.83416367	0	0	0	0	0	0	
0	0	44	112.1657735617347	1.0106164	0.21196797	0	0	0.48087952	0.6501276	0	0	0	0	0	0	
0	0	45	114.71499568813776	0.9091623	0.23579441	0	0	0.32545286	-0.44178212	0	0	0	0	0	0	
0	0	46	117.26421781454081	0.8429842	0.16999643	0	0	0.83927476	-1.0773051	0	0	0	0	0	0	
0	0	47	119.81343994094388	0.8421677	0.07674728	0	0	2.3449888	-0.7744613	0	0	0	0	0	0	
0	0	48	122.36266206734693	0.89759946	0.011470554	0	0	2.4726667	0.42669728	0	0	0	0	0	0	
0	0	49	124.91188419375001	0.97998416	0.017589474	0	0	1.3122616	0.7106105	0	0	0	0	0	0	
0	0	50	127.46110632015306	1.008161	0.09186472	0	0	0.8955077	0.621047	0	0	0	0	0	0	
0	0	51	130.01032844655612	0.93923646	0.13222267	0	0	0.76644784	0.42729846	0	0	0	0	0	0	
0	0	52	132.55955057295918	0.86680573	0.064557254	0	0	0.8018341	0.30593958	0	0	0	0	0	0	
0	0	53	135.10877269936225	0.87128246	-0.06770857	0	0	0.86410266	0.40016678	0	0	0	0	0	0	
0	0	54	137.65799482576531	0.9786919	-0.17406346	0	0	0.7452887	0.6109302	0	0	0	0	0	0	
0	0	55	140.20721695216835	1.1779188	-0.15459561	0	0	0.5169857	0.66242796	0	0	0	0	0	0	
0	0	56	142.75643907857142	1.2858	0.05004104	0	0	0.34689835	0.4447099	0	0	0	0	0	0	
0	0	57	145.3056612049745	1.0650855	0.21540846	0	0	0.27645034	-0.036688156	0	0	0	0	0	0	
0	0	58	147.85488333137755	0.84416664	0.099780686	0	0	0.31343493	-0.56600857	0	0	0	0	0	0	
0	0	59	150.40410545778062	0.8180685	-0.15136081	0	0	0.45247346	-0.8804275	0	0	0	0	0	0	
0	0	60	152.95332758418368	0.94843036	-0.33316877	0	0	0.6734424	-0.91788805	0	0	0	0	0	0	
0	0	61	155.50254971058675	1.1751165	-0.3748864	0	0	0.8665524	-0.76969194	0	0	0	0	0	0	
0	0	62	158.0517718369898	1.4127787	-0.27305692	0	0	0.95594776	-0.59546983	0	0	0	0	0	0	
0	0	63	160.60099396339288	1.4955791	-0.083010964	0	0	0.96999824	-0.42596656	0	0	0	0	0	0	
0	0	64	163.15021608979592	1.3749973	0.0625132	0	0	0.8868145	-0.23274656	0	0	0	0	0	0	
0	0	65	165.69943821619898	1.2202978	0.09842391	0	0	0.6474984	-0.093865104	0	0	0	0	0	0	
0	0	66	168.24866034260202	1.1307703	0.073357314	0	0	0.4069326	-0.41202822	0	0	0	0	0	0	
0	0	67	170.79788246900512	1.0900606	0.048384614	0	0	0.48412666	-0.98202807	0	0	0	0	0	0	
0	0	68	173.34710459540815	1.0541475	0.03579877	0	0	0.6981797	-1.1129233	0	0	0	0	0	0	
0	0	69	175.89632672181122	1.0120164	0.011021506	0	0	0.92149824	-1.0734162	0	0	0	0	0	0	
0	0	70	178.44554884821432	0.9906314	-0.037476245	0	0	1.1692556	-0.94942427	0	0	0	0	0	0	
0	0	71	180.99477097461735	1.0142503	-0.08118686	0	0	1.4663821	-0.6845518	0	0	0	0	0	0	
0	0	72	183.54399310102042	1.0686413	-0.07456539	0	0	1.4470444	-0.04990118	0	0	0	0	0	0	
0	0	73	186.09321522742346	1.094309	-0.006955257	0	0	0.35866502	-0.0952677	0	0	0	0	0	0	
0	0	74	188.64243735382655	1.0467162	0.070819154	0	0	0.91478103	-1.1376246	0	0	0	0	0	0	
0	0	75	191.1916594802296	0.96187556	0.10311619	0	0	1.7345862	-0.85645044	0	0	0	0	0	0	
0	0	76	193.74088160663266	0.8955702	0.090456896	0	0	2.5339286	-0.1992238	0	0	0	0	0	0	
0	0	77	196.29010373303572	0.86206657	0.07276828	0	0	1.8888345	0.60364085	0	0	0	0	0	0	
0	0	78	198.8393258594388	0.83469087	0.08226959	0	0	0.9678819	0.9267196	0	0	0	0	0	0	
0	0	79	201.38854798584183	0.7795302	0.10050241	0	0	0.46120214	0.80125767	0	0	0	0	0	0	
0	0	80	203.93777011224492	0.70548797	0.077679746	0	0	0.312562	-0.03864428	0	0	0	0	0	0	
0	0	81	206.48699223864796	0.6468798	-0.005298144	0	0	0.54061145	-0.56947184	0	0	0	0	0	0	
0	0	82	209.03621436505102	0.6256829	-0.13232891	0	0	0.91565293	-0.5246897	0	0	0	0	0	0	
0	0	83	211.58543649145406	0.65636754	-0.26689988	0	0	1.2382183	-0.18947953	0	0	0	0	0	0	
0	0	84	214.13465861785716	0.74762297	-0.34621084	0	0	1.1659874	0.1681178	0	0	0	0	0	0	
0	0	85	216.68388074426022	0.86306906	-0.31642786	0	0	0.93417555	0.25291774	0	0	0	0	0	0	
0	0	86	219.23310287066326	0.92571187	-0.2256346	0	0	0.8482627	0.1037859	0	0	0	0	0	0	
0	0	87	221.78232499706635	0.94007766	-0.15431683	0	0	0.9941315	-0.080007836	0	0	0	0	0	0	
0	0	88	224.3315471234694	0.95190233	-0.102175005	0	0	1.4443246	-0.06468839	0	0	0	0	0	0	
0	0	89	226.88076924987246	0.9629684	-0.03580992	0	0	1.9842223	0.3608768	0	0	0	0	0	0	
0	0	90	229.42999137627552	0.93640804	0.048194494	0	0	1.6282303	0.86283976	0	0	0	0	0	0	
0	0	91	231.9792135026786	0.8572292	0.09725494	0	0	1.1315086	1.0004247	0	0	0	0	0	0	
0	0	92	234.52843562908163	0.77568233	0.060967986	0	0	0.85803246	0.92129856	0	0	0	0	0	0	
0	0	93	237.0776577554847	0.7442734	-0.045844723	0	0	0.7417723	0.7058798	0	0	0	0	0	0	
0	0	94	239.62687988188776	0.7844622	-0.16513135	0	0	0.8281772	0.41759607	0	0	0	0	0	0	
0	0	95	242.17610200829083	0.9015525	-0.22492827	0	0	1.260635	0.4709569	0	0	0	0	0	0	
0	0	96	244.72532413469386	1.0513442	-0.15664957	0	0	1.2246612	0.8772905	0	0	0	0	0	0	
0	0	97	247.27454626109696	1.077501	-0.00036569414	0	0	0.9925075	0.96720695	0	0	0	0	0	0	
0	0	98	249.82376838750002	0.9739966	0.062952325	0	0	0.8901112	0.96897113	0	0	0	0	0	0	
0	0	99	252.37299051390306	0.90801287	0.0032378456	0	0	0.8402472	1.0270116	0	0	0	0	0	0	
0	0	100	254.92221264030613	0.929724	-0.086225346	0	0	0.72377557	1.2457179	0	0	0	0	0	0	
0	0	101	257.4714347667092	1.0214949	-0.12764676	0	0	0.3588871	1.5032029	0	0	0	0	0	0	
0	0	102	260.02065689311223	1.1311395	-0.082167365	0	0	0.15213327	0.17329705	0	0	0	0	0	0	
0	0	103	262.5698790195153	1.163211	0.028656913	0	0	0.3323727	-0.37867537	0	0	0	0	0	0	
0	0	104	265.11910114591836	1.0774927	0.10981013	0	0	0.47718602	-0.49057943	0	0	0	0	0	0	
0	0	105	267.66832327232146	0.9670832	0.08618301	0	0	0.61629903	-0.568256	0	0	0	0	0	0	
0	0	106	270.2175453987245	0.9281232	-0.019141607	0	0	0.7956061	-0.6077403	0	0	0	0	0	0	
0	0	107	272.76676752512753	0.9852874	-0.11225164	0	0	1.0583574	-0.5330034	0	0	0	0	0	0	
0	0	108	275.31598965153063	1.0851649	-0.11713684	0	0	1.2721916	-0.21943548	0	0	0	0	0	0	
0	0	109	277.8652117779337	1.1326004	-0.05613932	0	0	1.0384042	0.12162556	0	0	0	0	0	0	
0	0	110	280.4144339043367	1.1028064	-0.0065240194	0	0	0.7232279	0.15996318	0	0	0	0	0	0	
0	0	111	282.9636560307398	1.0479013	-0.008010899	0	0	0.53564364	-0.006725911	0	0	0	0	0	0	
0	0	112	285.51287815714284	1.0172911	-0.05455924	0	0	0.43048003	-0.33655176	0	0	0	0	0	0	
0	0	113	288.06210028354593	1.0392753	-0.11212962	0	0	0.47032613	-0.8221833	0	0	0	0	0	0	
0	0	114	290.611322409949	1.1070133	-0.12561417	0	0	0.6491981	-0.97734904	0	0	0	0	0	0	
0	0	115	293.160544536352	1.1523521	-0.07655513	0	0	0.76180243	-1.0106639	0	0	0	0	0	0	
0	0	116	295.7097666627551	1.128319	-0.018781295	0	0	0.87084395	-1.0934182	0	0	0	0	0	0	
0	0	117	298.2589887891582	1.0653367	0.004245204	0	0	1.065351	-1.2073901	0	0	0	0	0	0	
0	0	118	300.80821091556123	1.0006971	-0.015523282	0	0	1.5259875	-1.3057846	0	0	0	0	0	0	
0	0	119	303.35743304196427	0.9617191	-0.07525488	0	0	3.079216	-1.1430211	0	0	0	0	0	0	
0	0	120	305.90665516836737	0.97580105	-0.14769673	0	0	3.4279003	0.06685116	0	0	0	0	0	0	
0	0	121	308.4558772947704	1.0333117	-0.17861775	0	0	1.7046167	0.2881852	0	0	0	0	0	0	
0	0	122	311.0050994211735	1.0837573	-0.16147003	0	0	1.2579024	0.1837621	0	0	0	0	0	0	
0	0	123	313.55432154757654	1.1073123	-0.12633598	0	0	1.1466465	0.084084354	0	0	0	0	0	0	
0	0	124	316.1035436739796	1.1101071	-0.085349545	0	0	1.1872187	0.088244654	0	0	0	0	0	0	
0	0	125	318.65276580038267	1.0882347	-0.036509	0	0	1.1685045	0.38936958	0	0	0	0	0	0	
0	0	126	321.20198792678576	1.0193115	0.00454599	0	0	0.5817322	0.492854	0	0	0	0	0	0	
0	0	127	323.7512100531888	0.92358696	-0.027199961	0	0	0.49318883	-0.13435407	0	0	0	0	0	0	
0	0	128	326.30043217959184	0.8950524	-0.13508283	0	0	0.60852677	-0.41951826	0	0	0	0	0	0	
0	0	129	328.8496543059949	0.95131826	-0.22655497	0	0	0.77464145	-0.54923946	0	0	0	0	0	0	
0	0	130	331.39887643239797	1.0655676	-0.25826567	0	0	1.0782818	-0.4879417	0	0	0	0	0	0	
0	0	131	333.94809855880106	1.2199373	-0.20610307	0	0	1.1156914	-0.12427674	0	0	0	0	0	0	
0	0	132	336.49732068520404	1.3398178	-0.041331835	0	0	0.9264532	-0.08256246	0	0	0	0	0	0	
0	0	133	339.04654281160714	1.2603282	0.1793672	0	0	0.9035736	-0.13889709	0	0	0	0	0	0	
0	0	134	341.59576493801023	1.0252489	0.28424293	0	0	0.96285737	-0.14983317	0	0	0	0	0	0	
0	0	135	344.1449870644133	0.8468491	0.21722884	0	0	1.0818226	-0.071755484	0	0	0	0	0	0	
0	0	136	346.6942091908163	0.7924252	0.068380564	0	0	1.2235286	0.20027559	0	0	0	0	0	0	
0	0	137	349.2434313172194	0.83644277	-0.04338471	0	0	0.99837923	0.78345495	0	0	0	0	0	0	
0	0	138	351.79265344362244	0.9179175	-0.05785508	0	0	0.38280943	1.0944724	0	0	0	0	0	0	
0	0	139	354.34187557002554	0.9598451	0.003147723	0	0	0.13051246	-0.07924919	0	0	0	0	0	0	
0	0	140	356.89109769642863	0.92351454	0.060098536	0	0	0.26904333	-0.95193326	0	0	0	0	0	0	
0	0	141	359.4403198228316	0.85860205	0.035303738	0	0	0.43672016	-1.1542978	0	0	0	0	0	0	
0	0	142	361.9895419492347	0.8589549	-0.06523637	0	0	0.6545515	-1.2160705	0	0	0	0	0	0	
0	0	143	364.5387640756378	0.9622108	-0.11742117	0	0	0.9140509	-1.1422298	0	0	0	0	0	0	
0	0	144	367.08798620204084	1.0759974	-0.04232631	0	0	1.1414781	-1.0218643	0	0	0	0	0	0	
0	0	145	369.6372083284439	1.0846803	0.08858114	0	0	1.3663373	-0.9274791	0	0	0	0	0	0	
0	0	146	372.1864304548469	0.9926158	0.18035486	0	0	1.7019035	-0.835803	0	0	0	0	0	0	
0	0	147	374.73565258125	0.86465603	0.18457748	0	0	2.3411715	-0.6416045	0	0	0	0	0	0	
0	0	148	377.2848747076531	0.7618712	0.067127556	0	0	3.0784395	-0.039751824	0	0	0	0	0	0	
0	0	149	379.8340968340561	0.77308595	-0.16107799	0	0	1.8956152	0.5956973	0	0	0	0	0	0	
0	0	150	382.3833189604592	0.9767368	-0.28407106	0	0	1.0467746	0.5559091	0	0	0	0	0	0	
0	0	151	384.9325410868623	1.1927227	-0.15417494	0	0	0.81492966	0.2247614	0	0	0	0	0	0	
0	0	152	387.4817632132653	1.1883827	0.019254195	0	0	0.89917654	-0.032877836	0	0	0	0	0	0	
0	0	153	390.03098533966835	1.0753353	0.084551565	0	0	1.0028363	0.030127399	0	0	0	0	0	0	
0	0	154	392.58020746607144	0.98405886	0.043477498	0	0	0.92575425	-0.013148523	0	0	0	0	0	0	
0	0	155	395.1294295924745	0.97401863	-0.060591154	0	0	0.96741235	-0.09330849	0	0	0	0	0	0	
0	0	156	397.6786517188776	1.0762125	-0.1333555	0	0	1.0459819	-0.096483245	0	0	0	0	0	0	
0	0	157	400.22787384528067	1.2096918	-0.072596766	0	0	1.1058435	-0.025017146	0	0	0	0	0	0	
0	0	158	402.77709597168365	1.1914272	0.044156414	0	0	1.0905448	0.12385997	0	0	0	0	0	0	
0	0	159	405.32631809808674	1.0766126	0.060718715	0	0	0.9104891	0.35397226	0	0	0	0	0	0	
0	0	160	407.87554022448984	1.0158814	-0.031799536	0	0	0.4734202	0.5875713	0	0	0	0	0	0	
0	0	161	410.4247623508929	1.0734042	-0.15149581	0	0	0.23296088	-1.2765287	0	0	0	0	0	0	
0	0	162	412.9739844772959	1.251879	-0.18804593	0	0	0.7724055	-1.2802169	0	0	0	0	0	0	
0	0	163	415.52320660369895	1.4395072	-0.074340284	0	0	1.0545353	-1.0288078	0	0	0	0	0	0	
0	0	164	418.07242873010205	1.4211612	0.11480937	0	0	1.1081202	-0.87493205	0	0	0	0	0	0	
0	0	165	420.62165085650514	1.2140484	0.2179262	0	0	1.0600805	-0.8495397	0	0	0	0	0	0	
0	0	166	423.1708729829081	1.00747	0.168354	0	0	1.0296689	-0.9574276	0	0	0	0	0	0	
0	0	167	425.7200951093112	0.9107261	-0.016297776	0	0	1.1417396	-1.1562052	0	0	0	0	0	0	
0	0	168	428.2693172357143	0.9835736	-0.22534399	0	0	1.5788538	-1.3148656	0	0	0	0	0	0	
0	0	169	430.81853936211735	1.191017	-0.29369625	0	0	2.8180072	-1.2134142	0	0	0	0	0	0	
0	0	170	433.36776148852044	1.3622205	-0.22572672	0	0	4.362637	-0.28384742	0	0	0	0	0	0	
0	0	171	435.9169836149235	1.422349	-0.14802067	0	0	2.1882033	0.39706033	0	0	0	0	0	0	
0	0	172	438.4662057413265	1.4565231	-0.102055065	0	0	1.1872894	0.4399167	0	0	0	0	0	0	
0	0	173	441.0154278677296	1.5154119	-0.048890848	0	0	0.7912612	0.25968784	0	0	0	0	0	0	
0	0	174	443.5646499941327	1.5570676	0.050356586	0	0	0.6703049	0.035719275	0	0	0	0	0	0	
0	0	175	446.1138721205357	1.4914267	0.17894642	0	0	0.64821607	-0.02897966	0	0	0	0	0	0	
0	0	176	448.6630942469388	1.3144317	0.2644333	0	0	0.5642881	0.119794324	0	0	0	0	0	0	
0	0	177	451.2123163733419	1.1289823	0.25350744	0	0	0.29227185	0.42725804	0	0	0	0	0	0	
0	0	178	453.7615384997449	1.0225983	0.15504038	0	0	0.1413486	-1.974709	0	0	0	0	0	0	
0	0	179	456.31076062614795	1.0270889	0.040457804	0	0	0.4983965	-1.7573026	0	0	0	0	0	0	
0	0	180	458.85998275255105	1.1044245	-0.00029159358	0	0	0.72213364	-1.5525191	0	0	0	0	0	0	
0	0	181	461.4092048789541	1.1565496	0.04315867	0	0	0.88611525	-1.4352525	0	0	0	0	0	0	
0	0	182	463.9584270053572	1.126839	0.10317165	0	0	1.0775592	-1.3681613	0	0	0	0	0	0	
